Level	Rule Name	Subject	Property	Value
WARN	duplicate_label_synonym	NCIT:C15273	oboInOwl:hasExactSynonym	Longitudinal Study
WARN	duplicate_label_synonym	NCIT:C15327	oboInOwl:hasExactSynonym	Lumbar Puncture
WARN	duplicate_label_synonym	NCIT:C15362	oboInOwl:hasExactSynonym	Case Study
WARN	duplicate_label_synonym	NCIT:C157012	oboInOwl:hasExactSynonym	Cognition Clock Test
WARN	duplicate_label_synonym	NCIT:C15709	oboInOwl:hasExactSynonym	Genetic Testing
WARN	duplicate_label_synonym	NCIT:C15719	oboInOwl:hasExactSynonym	Surveillance
WARN	duplicate_label_synonym	NCIT:C160587	oboInOwl:hasExactSynonym	Executive Function Disorder
WARN	duplicate_label_synonym	NCIT:C16436	oboInOwl:hasExactSynonym	Chromogranin
WARN	duplicate_label_synonym	NCIT:C16502	oboInOwl:hasExactSynonym	Diagnostic Imaging
WARN	duplicate_label_synonym	NCIT:C16518	oboInOwl:hasExactSynonym	DNA Binding Protein
WARN	duplicate_label_synonym	NCIT:C16631	oboInOwl:hasExactSynonym	Genotype
WARN	duplicate_label_synonym	NCIT:C166444	oboInOwl:hasExactSynonym	Aducanumab
WARN	duplicate_label_synonym	NCIT:C16672	oboInOwl:hasExactSynonym	Heat Shock Protein
WARN	duplicate_label_synonym	NCIT:C16795	oboInOwl:hasExactSynonym	Lifestyle
WARN	duplicate_label_synonym	NCIT:C16809	oboInOwl:hasExactSynonym	Magnetic Resonance Imaging
WARN	duplicate_label_synonym	NCIT:C16811	oboInOwl:hasExactSynonym	Magnetoencephalography
WARN	duplicate_label_synonym	NCIT:C16861	oboInOwl:hasExactSynonym	Microtubule Associated Protein
WARN	duplicate_label_synonym	NCIT:C16866	oboInOwl:hasExactSynonym	Model
WARN	duplicate_label_synonym	NCIT:C17204	oboInOwl:hasExactSynonym	Computed Tomography
WARN	duplicate_label_synonym	NCIT:C174447	oboInOwl:hasExactSynonym	Study Arm
WARN	duplicate_label_synonym	NCIT:C17456	oboInOwl:hasExactSynonym	Experimental Model
WARN	duplicate_label_synonym	NCIT:C1746	oboInOwl:hasExactSynonym	Peptide Hormone
WARN	duplicate_label_synonym	NCIT:C17486	oboInOwl:hasExactSynonym	CCAAT Enhancer Binding Protein
WARN	duplicate_label_synonym	NCIT:C176261	oboInOwl:hasExactSynonym	Study Phase
WARN	duplicate_label_synonym	NCIT:C176312	oboInOwl:hasExactSynonym	Phosphorylated Tau Protein to Amyloid Beta1-42 Ratio Measurement
WARN	duplicate_label_synonym	NCIT:C17710	oboInOwl:hasExactSynonym	Subcellular Process
WARN	duplicate_label_synonym	NCIT:C17765	oboInOwl:hasExactSynonym	Heat Shock Protein 70
WARN	duplicate_label_synonym	NCIT:C17958	oboInOwl:hasExactSynonym	Functional Magnetic Resonance Imaging
WARN	duplicate_label_synonym	NCIT:C18103	oboInOwl:hasExactSynonym	Protein Synthesis
WARN	duplicate_label_synonym	NCIT:C18153	oboInOwl:hasExactSynonym	Caspase
WARN	duplicate_label_synonym	NCIT:C18520	oboInOwl:hasExactSynonym	Metabolic Marker
WARN	duplicate_label_synonym	NCIT:C19146	oboInOwl:hasExactSynonym	In Vitro Model
WARN	duplicate_label_synonym	NCIT:C19148	oboInOwl:hasExactSynonym	In Vivo Model
WARN	duplicate_label_synonym	NCIT:C19272	oboInOwl:hasExactSynonym	Transgenic Model
WARN	duplicate_label_synonym	NCIT:C19332	oboInOwl:hasExactSynonym	Personal Attribute
WARN	duplicate_label_synonym	NCIT:C19609	oboInOwl:hasExactSynonym	Functional Imaging
WARN	duplicate_label_synonym	NCIT:C20031	oboInOwl:hasExactSynonym	Extracellular Protein
WARN	duplicate_label_synonym	NCIT:C20080	oboInOwl:hasExactSynonym	Angiography
WARN	duplicate_label_synonym	NCIT:C20130	oboInOwl:hasExactSynonym	Protein Family
WARN	duplicate_label_synonym	NCIT:C2020	oboInOwl:hasExactSynonym	Farnesyl Transferase Inhibitor
WARN	duplicate_label_synonym	NCIT:C20391	oboInOwl:hasExactSynonym	Neurotrophic Factor
WARN	duplicate_label_synonym	NCIT:C20424	oboInOwl:hasExactSynonym	Growth Factor
WARN	duplicate_label_synonym	NCIT:C20993	oboInOwl:hasExactSynonym	Research or Clinical Assessment Tool
WARN	duplicate_label_synonym	NCIT:C21051	oboInOwl:hasExactSynonym	Epigenetic Process
WARN	duplicate_label_synonym	NCIT:C21097	oboInOwl:hasExactSynonym	Sedation
WARN	duplicate_label_synonym	NCIT:C21217	oboInOwl:hasExactSynonym	Synuclein Family
WARN	duplicate_label_synonym	NCIT:C21523	oboInOwl:hasExactSynonym	Complement Component Protein
WARN	duplicate_label_synonym	NCIT:C25214	oboInOwl:hasExactSynonym	Evaluation
WARN	duplicate_label_synonym	NCIT:C25506	oboInOwl:hasExactSynonym	Factor
WARN	duplicate_label_synonym	NCIT:C25662	oboInOwl:hasExactSynonym	Sampling
WARN	duplicate_label_synonym	NCIT:C3399	oboInOwl:hasExactSynonym	Swelling
WARN	duplicate_label_synonym	NCIT:C34660	oboInOwl:hasExactSynonym	Head Injury
WARN	duplicate_label_synonym	NCIT:C38101	oboInOwl:hasExactSynonym	X-Ray Imaging
WARN	duplicate_label_synonym	NCIT:C38834	oboInOwl:hasExactSynonym	MAPK Signaling Pathway
WARN	duplicate_label_synonym	NCIT:C40438	oboInOwl:hasExactSynonym	Beck Depression Inventory
WARN	duplicate_label_synonym	NCIT:C41189	oboInOwl:hasExactSynonym	Study Subject
WARN	duplicate_label_synonym	NCIT:C46079	oboInOwl:hasExactSynonym	Randomized Controlled Clinical Trial
WARN	duplicate_label_synonym	NCIT:C46084	oboInOwl:hasExactSynonym	Memory Dysfunction
WARN	duplicate_label_synonym	NCIT:C463	oboInOwl:hasExactSynonym	Eicosanoid
WARN	duplicate_label_synonym	NCIT:C48202	oboInOwl:hasExactSynonym	Nested Case-control Study
WARN	duplicate_label_synonym	NCIT:C48261	oboInOwl:hasExactSynonym	Screening
WARN	duplicate_label_synonym	NCIT:C49159	oboInOwl:hasExactSynonym	Proportion
WARN	duplicate_label_synonym	NCIT:C49686	oboInOwl:hasExactSynonym	Phase IIa Trial
WARN	duplicate_label_synonym	NCIT:C49688	oboInOwl:hasExactSynonym	Phase IIb Trial
WARN	duplicate_label_synonym	NCIT:C53360	oboInOwl:hasExactSynonym	Age-Adjusted Mortality Rate
WARN	duplicate_label_synonym	NCIT:C54721	oboInOwl:hasExactSynonym	Phase 0 Trial
WARN	duplicate_label_synonym	NCIT:C62716	oboInOwl:hasExactSynonym	Wide Range Achievement Test, 3rd Edition
WARN	duplicate_label_synonym	NCIT:C67360	oboInOwl:hasExactSynonym	Attributable Risk
WARN	duplicate_label_synonym	NCIT:C70820	oboInOwl:hasExactSynonym	Clinical Study by Phase
WARN	duplicate_label_synonym	NCIT:C70840	oboInOwl:hasExactSynonym	Blinded Clinical Study
WARN	duplicate_label_synonym	NCIT:C71164	oboInOwl:hasExactSynonym	Animal Model
WARN	duplicate_label_synonym	NCIT:C74611	oboInOwl:hasExactSynonym	Erythrocyte Sedimentation Rate Measurement
WARN	duplicate_label_synonym	NCIT:C74982	oboInOwl:hasExactSynonym	Mini-Mental Status Exam
WARN	duplicate_label_synonym	NCIT:C76786	oboInOwl:hasExactSynonym	Tramiprosate
WARN	duplicate_label_synonym	NCIT:C78757	oboInOwl:hasExactSynonym	Latrepirdine
WARN	duplicate_label_synonym	NCIT:C79569	oboInOwl:hasExactSynonym	Bapineuzumab
WARN	duplicate_label_synonym	NCIT:C80519	oboInOwl:hasExactSynonym	Biological Model
WARN	duplicate_label_synonym	NCIT:C81115	oboInOwl:hasExactSynonym	Semagacestat
WARN	duplicate_label_synonym	NCIT:C84809	oboInOwl:hasExactSynonym	Beta Amyloid 42 Measurement
WARN	duplicate_label_synonym	NCIT:C84810	oboInOwl:hasExactSynonym	Tau Protein Measurement
WARN	duplicate_label_synonym	NCIT:C84812	oboInOwl:hasExactSynonym	Phosphorylated Tau Protein Measurement
WARN	duplicate_label_synonym	NCIT:C86983	oboInOwl:hasExactSynonym	NINCDS-ADRDA Criteria for Alzheimer's Disease
WARN	duplicate_label_synonym	NCIT:C88419	oboInOwl:hasExactSynonym	Executive Function
WARN	duplicate_label_synonym	NCIT:C91102	oboInOwl:hasExactSynonym	Clinical or Research Assessment Question
WARN	duplicate_label_synonym	NCIT:C91105	oboInOwl:hasExactSynonym	Clinical or Research Assessment Questionnaire
WARN	duplicate_label_synonym	NCIT:C93150	oboInOwl:hasExactSynonym	Hazard Ratio
WARN	duplicate_label_synonym	NCIT:C93228	oboInOwl:hasExactSynonym	Retrospective Cohort Study
WARN	duplicate_label_synonym	NCIT:C95114	oboInOwl:hasExactSynonym	Gamma Secretase
WARN	duplicate_label_synonym	NCIT:C97201	oboInOwl:hasExactSynonym	Dimerization
WARN	duplicate_label_synonym	NCIT:C98241	oboInOwl:hasExactSynonym	Thiazolidinedione Antidiabetic Agent
WARN	duplicate_label_synonym	NCIT:C98772	oboInOwl:hasExactSynonym	Primary Outcome Measure
WARN	duplicate_label_synonym	NCIT:C98781	oboInOwl:hasExactSynonym	Secondary Outcome Measure
WARN	duplicate_label_synonym	NCIT:NHC0	oboInOwl:hasExactSynonym	code
WARN	duplicate_label_synonym	NCIT:P100	oboInOwl:hasExactSynonym	OMIM_Number
WARN	duplicate_label_synonym	NCIT:P106	oboInOwl:hasExactSynonym	Semantic_Type
WARN	duplicate_label_synonym	NCIT:P107	oboInOwl:hasExactSynonym	Display_Name
WARN	duplicate_label_synonym	NCIT:P108	oboInOwl:hasExactSynonym	Preferred_Name
WARN	duplicate_label_synonym	NCIT:P207	oboInOwl:hasExactSynonym	UMLS_CUI
WARN	duplicate_label_synonym	NCIT:P208	oboInOwl:hasExactSynonym	NCI_META_CUI
WARN	duplicate_label_synonym	NCIT:P210	oboInOwl:hasExactSynonym	CAS_Registry
WARN	duplicate_label_synonym	NCIT:P215	oboInOwl:hasExactSynonym	KEGG_ID
WARN	duplicate_label_synonym	NCIT:P302	oboInOwl:hasExactSynonym	Accepted_Therapeutic_Use_For
WARN	duplicate_label_synonym	NCIT:P310	oboInOwl:hasExactSynonym	Concept_Status
WARN	duplicate_label_synonym	NCIT:P317	oboInOwl:hasExactSynonym	FDA_Table
WARN	duplicate_label_synonym	NCIT:P319	oboInOwl:hasExactSynonym	FDA_UNII_Code
WARN	duplicate_label_synonym	NCIT:P322	oboInOwl:hasExactSynonym	Contributing_Source
WARN	duplicate_label_synonym	NCIT:P325	oboInOwl:hasExactSynonym	ALT_DEFINITION
WARN	duplicate_label_synonym	NCIT:P331	oboInOwl:hasExactSynonym	NCBI_Taxon_ID
WARN	duplicate_label_synonym	NCIT:P350	oboInOwl:hasExactSynonym	Chemical_Formula
WARN	duplicate_label_synonym	NCIT:P366	oboInOwl:hasExactSynonym	Legacy Concept Name
WARN	duplicate_label_synonym	NCIT:P366	oboInOwl:hasExactSynonym	Legacy_Concept_Name
WARN	duplicate_label_synonym	NCIT:P368	oboInOwl:hasExactSynonym	CHEBI_ID
WARN	duplicate_label_synonym	NCIT:P369	oboInOwl:hasExactSynonym	HGNC_ID
WARN	duplicate_label_synonym	NCIT:P371	oboInOwl:hasExactSynonym	NICHD_Hierarchy_Term
WARN	duplicate_label_synonym	NCIT:P375	oboInOwl:hasExactSynonym	Maps_To
WARN	duplicate_label_synonym	NCIT:P98	oboInOwl:hasExactSynonym	DesignNote
WARN	duplicate_label_synonym	OGG:3000000351	oboInOwl:hasExactSynonym	APP
WARN	duplicate_label_synonym	OGG:3000000847	oboInOwl:hasExactSynonym	CAT
WARN	duplicate_label_synonym	OGG:3000001139	IAO:0000118	CHRNA7
WARN	duplicate_label_synonym	OGG:3000004513	IAO:0000118	COX2
WARN	duplicate_label_synonym	SYMP:0000124	oboInOwl:hasExactSynonym	seizure
WARN	duplicate_label_synonym	UBERON:0000463	oboInOwl:hasExactSynonym	organism substance
WARN	duplicate_label_synonym	UBERON:0001851	oboInOwl:hasExactSynonym	cortex
WARN	duplicate_label_synonym	UBERON:0002020	oboInOwl:hasExactSynonym	gray matter
WARN	duplicate_label_synonym	UBERON:0002435	oboInOwl:hasExactSynonym	striatum
WARN	duplicate_label_synonym	obo:UPa_UPA00026	oboInOwl:hasExactSynonym	metabolism
WARN	duplicate_label_synonym	oboInOwl:hasDbXref	oboInOwl:hasExactSynonym	database_cross_reference
WARN	missing_definition	obo:ADO_0000010	IAO:0000115	
WARN	missing_definition	obo:ADO_0000011	IAO:0000115	
WARN	missing_definition	obo:ADO_0000012	IAO:0000115	
WARN	missing_definition	obo:ADO_0000041	IAO:0000115	
WARN	missing_definition	BFO:0000141	IAO:0000115	
WARN	missing_definition	BTO:0000932	IAO:0000115	
WARN	missing_definition	CHEBI:135342	IAO:0000115	
WARN	missing_definition	CHEBI:135756	IAO:0000115	
WARN	missing_definition	CHEBI:15554	IAO:0000115	
WARN	missing_definition	CHEBI:15641	IAO:0000115	
WARN	missing_definition	CHEBI:17858	IAO:0000115	
WARN	missing_definition	CHEBI:17976	IAO:0000115	
WARN	missing_definition	CHEBI:18009	IAO:0000115	
WARN	missing_definition	CHEBI:18420	IAO:0000115	
WARN	missing_definition	CHEBI:18421	IAO:0000115	
WARN	missing_definition	CHEBI:22198	IAO:0000115	
WARN	missing_definition	CHEBI:22251	IAO:0000115	
WARN	missing_definition	CHEBI:22256	IAO:0000115	
WARN	missing_definition	CHEBI:22881	IAO:0000115	
WARN	missing_definition	CHEBI:22984	IAO:0000115	
WARN	missing_definition	CHEBI:23019	IAO:0000115	
WARN	missing_definition	CHEBI:23981	IAO:0000115	
WARN	missing_definition	CHEBI:24062	IAO:0000115	
WARN	missing_definition	CHEBI:24471	IAO:0000115	
WARN	missing_definition	CHEBI:25016	IAO:0000115	
WARN	missing_definition	CHEBI:25693	IAO:0000115	
WARN	missing_definition	CHEBI:25703	IAO:0000115	
WARN	missing_definition	CHEBI:25806	IAO:0000115	
WARN	missing_definition	CHEBI:25900	IAO:0000115	
WARN	missing_definition	CHEBI:26079	IAO:0000115	
WARN	missing_definition	CHEBI:26082	IAO:0000115	
WARN	missing_definition	CHEBI:26373	IAO:0000115	
WARN	missing_definition	CHEBI:26375	IAO:0000115	
WARN	missing_definition	CHEBI:26561	IAO:0000115	
WARN	missing_definition	CHEBI:26562	IAO:0000115	
WARN	missing_definition	CHEBI:26816	IAO:0000115	
WARN	missing_definition	CHEBI:26835	IAO:0000115	
WARN	missing_definition	CHEBI:26977	IAO:0000115	
WARN	missing_definition	CHEBI:27171	IAO:0000115	
WARN	missing_definition	CHEBI:27363	IAO:0000115	
WARN	missing_definition	CHEBI:27647	IAO:0000115	
WARN	missing_definition	CHEBI:28115	IAO:0000115	
WARN	missing_definition	CHEBI:28411	IAO:0000115	
WARN	missing_definition	CHEBI:28694	IAO:0000115	
WARN	missing_definition	CHEBI:28984	IAO:0000115	
WARN	missing_definition	CHEBI:29033	IAO:0000115	
WARN	missing_definition	CHEBI:29105	IAO:0000115	
WARN	missing_definition	CHEBI:29108	IAO:0000115	
WARN	missing_definition	CHEBI:29191	IAO:0000115	
WARN	missing_definition	CHEBI:30145	IAO:0000115	
WARN	missing_definition	CHEBI:30436	IAO:0000115	
WARN	missing_definition	CHEBI:31296	IAO:0000115	
WARN	missing_definition	CHEBI:33241	IAO:0000115	
WARN	missing_definition	CHEBI:33280	IAO:0000115	
WARN	missing_definition	CHEBI:33582	IAO:0000115	
WARN	missing_definition	CHEBI:33608	IAO:0000115	
WARN	missing_definition	CHEBI:33635	IAO:0000115	
WARN	missing_definition	CHEBI:33659	IAO:0000115	
WARN	missing_definition	CHEBI:33661	IAO:0000115	
WARN	missing_definition	CHEBI:33670	IAO:0000115	
WARN	missing_definition	CHEBI:33695	IAO:0000115	
WARN	missing_definition	CHEBI:33836	IAO:0000115	
WARN	missing_definition	CHEBI:35131	IAO:0000115	
WARN	missing_definition	CHEBI:35605	IAO:0000115	
WARN	missing_definition	CHEBI:3568	IAO:0000115	
WARN	missing_definition	CHEBI:35875	IAO:0000115	
WARN	missing_definition	CHEBI:36359	IAO:0000115	
WARN	missing_definition	CHEBI:36360	IAO:0000115	
WARN	missing_definition	CHEBI:3651	IAO:0000115	
WARN	missing_definition	CHEBI:36796	IAO:0000115	
WARN	missing_definition	CHEBI:37123	IAO:0000115	
WARN	missing_definition	CHEBI:37175	IAO:0000115	
WARN	missing_definition	CHEBI:37240	IAO:0000115	
WARN	missing_definition	CHEBI:37734	IAO:0000115	
WARN	missing_definition	CHEBI:38093	IAO:0000115	
WARN	missing_definition	CHEBI:38166	IAO:0000115	
WARN	missing_definition	CHEBI:38666	IAO:0000115	
WARN	missing_definition	CHEBI:4353	IAO:0000115	
WARN	missing_definition	CHEBI:43755	IAO:0000115	
WARN	missing_definition	CHEBI:4875	IAO:0000115	
WARN	missing_definition	CHEBI:49552	IAO:0000115	
WARN	missing_definition	CHEBI:49713	IAO:0000115	
WARN	missing_definition	CHEBI:50122	IAO:0000115	
WARN	missing_definition	CHEBI:50217	IAO:0000115	
WARN	missing_definition	CHEBI:50841	IAO:0000115	
WARN	missing_definition	CHEBI:51038	IAO:0000115	
WARN	missing_definition	CHEBI:51143	IAO:0000115	
WARN	missing_definition	CHEBI:52211	IAO:0000115	
WARN	missing_definition	CHEBI:5417	IAO:0000115	
WARN	missing_definition	CHEBI:6538	IAO:0000115	
WARN	missing_definition	CHEBI:6539	IAO:0000115	
WARN	missing_definition	CHEBI:6690	IAO:0000115	
WARN	missing_definition	CHEBI:6950	IAO:0000115	
WARN	missing_definition	CHEBI:6960	IAO:0000115	
WARN	missing_definition	CHEBI:7494	IAO:0000115	
WARN	missing_definition	CHEBI:80161	IAO:0000115	
WARN	missing_definition	CHEBI:80270	IAO:0000115	
WARN	missing_definition	CHEBI:8060	IAO:0000115	
WARN	missing_definition	CHEBI:8597	IAO:0000115	
WARN	missing_definition	CHEBI:8665	IAO:0000115	
WARN	missing_definition	CHEBI:8707	IAO:0000115	
WARN	missing_definition	CHEBI:9435	IAO:0000115	
WARN	missing_definition	CLO:0000178	IAO:0000115	
WARN	missing_definition	CLO:0009015	IAO:0000115	
WARN	missing_definition	CL:0000109	IAO:0000115	
WARN	missing_definition	CL:0000117	IAO:0000115	
WARN	missing_definition	CL:0000118	IAO:0000115	
WARN	missing_definition	CL:0000120	IAO:0000115	
WARN	missing_definition	CL:0000255	IAO:0000115	
WARN	missing_definition	CL:0000679	IAO:0000115	
WARN	missing_definition	CMO:0000000	IAO:0000115	
WARN	missing_definition	CMO:0000001	IAO:0000115	
WARN	missing_definition	CMO:0000023	IAO:0000115	
WARN	missing_definition	CMO:0000025	IAO:0000115	
WARN	missing_definition	CMO:0000027	IAO:0000115	
WARN	missing_definition	CMO:0000035	IAO:0000115	
WARN	missing_definition	CMO:0000036	IAO:0000115	
WARN	missing_definition	CMO:0000105	IAO:0000115	
WARN	missing_definition	CMO:0000227	IAO:0000115	
WARN	missing_definition	CMO:0000294	IAO:0000115	
WARN	missing_definition	CMO:0001240	IAO:0000115	
WARN	missing_definition	DOID:11870	IAO:0000115	
WARN	missing_definition	DOID:4752	IAO:0000115	
WARN	missing_definition	DRON:00010000	IAO:0000115	
WARN	missing_definition	DRON:00010126	IAO:0000115	
WARN	missing_definition	DRON:00011492	IAO:0000115	
WARN	missing_definition	DRON:00012179	IAO:0000115	
WARN	missing_definition	DRON:00013649	IAO:0000115	
WARN	missing_definition	DRON:00016126	IAO:0000115	
WARN	missing_definition	DRON:00016940	IAO:0000115	
WARN	missing_definition	DRON:00017167	IAO:0000115	
WARN	missing_definition	DRON:00817881	IAO:0000115	
WARN	missing_definition	EMAPA:25765	IAO:0000115	
WARN	missing_definition	ERO:0001915	IAO:0000115	
WARN	missing_definition	FMA:241981	IAO:0000115	
WARN	missing_definition	FMA:242193	IAO:0000115	
WARN	missing_definition	FMA:61900	IAO:0000115	
WARN	missing_definition	FMA:61903	IAO:0000115	
WARN	missing_definition	FMA:62007	IAO:0000115	
WARN	missing_definition	FMA:62493	IAO:0000115	
WARN	missing_definition	FMA:62869	IAO:0000115	
WARN	missing_definition	FMA:62870	IAO:0000115	
WARN	missing_definition	FMA:62871	IAO:0000115	
WARN	missing_definition	FMA:63493	IAO:0000115	
WARN	missing_definition	FMA:63834	IAO:0000115	
WARN	missing_definition	FMA:66861	IAO:0000115	
WARN	missing_definition	FMA:67906	IAO:0000115	
WARN	missing_definition	FMA:80122	IAO:0000115	
WARN	missing_definition	FMA:83874	IAO:0000115	
WARN	missing_definition	FMA:84013	IAO:0000115	
WARN	missing_definition	FMA:84050	IAO:0000115	
WARN	missing_definition	FMA:85549	IAO:0000115	
WARN	missing_definition	FMA:86578	IAO:0000115	
WARN	missing_definition	FMA:86579	IAO:0000115	
WARN	missing_definition	GECKO:9000000	IAO:0000115	
WARN	missing_definition	GECKO:9000001	IAO:0000115	
WARN	missing_definition	GENEPIO:0001420	IAO:0000115	
WARN	missing_definition	HP:0000741	IAO:0000115	
WARN	missing_definition	HP:0007354	IAO:0000115	
WARN	missing_definition	IAO:0000114	IAO:0000115	
WARN	missing_definition	IAO:0000233	IAO:0000115	
WARN	missing_definition	IAO:0000425	IAO:0000115	
WARN	missing_definition	ICO:0000321	IAO:0000115	
WARN	missing_definition	INO:0000142	IAO:0000115	
WARN	missing_definition	MAXO:0000644	IAO:0000115	
WARN	missing_definition	MONDO:0007088	IAO:0000115	
WARN	missing_definition	MONDO:0010022	IAO:0000115	
WARN	missing_definition	MONDO:0010783	IAO:0000115	
WARN	missing_definition	MONDO:0011194	IAO:0000115	
WARN	missing_definition	MONDO:0011401	IAO:0000115	
WARN	missing_definition	MONDO:0011513	IAO:0000115	
WARN	missing_definition	MONDO:0022880	IAO:0000115	
WARN	missing_definition	NCBITaxon:1	IAO:0000115	
WARN	missing_definition	NCBITaxon:10114	IAO:0000115	
WARN	missing_definition	NCBITaxon:136217	IAO:0000115	
WARN	missing_definition	NCBITaxon:1407750	IAO:0000115	
WARN	missing_definition	NCBITaxon:3311	IAO:0000115	
WARN	missing_definition	NCBITaxon:39169	IAO:0000115	
WARN	missing_definition	NCBITaxon:6239	IAO:0000115	
WARN	missing_definition	NCBITaxon:7215	IAO:0000115	
WARN	missing_definition	NCBITaxon:7955	IAO:0000115	
WARN	missing_definition	NCIT:C166444	IAO:0000115	
WARN	missing_definition	NCIT:C17456	IAO:0000115	
WARN	missing_definition	NCIT:C38834	IAO:0000115	
WARN	missing_definition	NCIT:C70820	IAO:0000115	
WARN	missing_definition	NCIT:C76786	IAO:0000115	
WARN	missing_definition	NCIT:C78757	IAO:0000115	
WARN	missing_definition	NCIT:C81115	IAO:0000115	
WARN	missing_definition	NCIT:C93150	IAO:0000115	
WARN	missing_definition	NCIT:C93228	IAO:0000115	
WARN	missing_definition	OAE:0004334	IAO:0000115	
WARN	missing_definition	OBA:0000141	IAO:0000115	
WARN	missing_definition	OGG:3000000002	IAO:0000115	
WARN	missing_definition	OGG:3000000019	IAO:0000115	
WARN	missing_definition	OGG:3000000043	IAO:0000115	
WARN	missing_definition	OGG:3000000048	IAO:0000115	
WARN	missing_definition	OGG:3000000058	IAO:0000115	
WARN	missing_definition	OGG:3000000102	IAO:0000115	
WARN	missing_definition	OGG:3000000156	IAO:0000115	
WARN	missing_definition	OGG:3000000177	IAO:0000115	
WARN	missing_definition	OGG:3000000207	IAO:0000115	
WARN	missing_definition	OGG:3000000213	IAO:0000115	
WARN	missing_definition	OGG:3000000217	IAO:0000115	
WARN	missing_definition	OGG:3000000240	IAO:0000115	
WARN	missing_definition	OGG:3000000274	IAO:0000115	
WARN	missing_definition	OGG:3000000317	IAO:0000115	
WARN	missing_definition	OGG:3000000320	IAO:0000115	
WARN	missing_definition	OGG:3000000322	IAO:0000115	
WARN	missing_definition	OGG:3000000324	IAO:0000115	
WARN	missing_definition	OGG:3000000327	IAO:0000115	
WARN	missing_definition	OGG:3000000328	IAO:0000115	
WARN	missing_definition	OGG:3000000333	IAO:0000115	
WARN	missing_definition	OGG:3000000334	IAO:0000115	
WARN	missing_definition	OGG:3000000341	IAO:0000115	
WARN	missing_definition	OGG:3000000346	IAO:0000115	
WARN	missing_definition	OGG:3000000348	IAO:0000115	
WARN	missing_definition	OGG:3000000351	IAO:0000115	
WARN	missing_definition	OGG:3000000355	IAO:0000115	
WARN	missing_definition	OGG:3000000387	IAO:0000115	
WARN	missing_definition	OGG:3000000487	IAO:0000115	
WARN	missing_definition	OGG:3000000572	IAO:0000115	
WARN	missing_definition	OGG:3000000573	IAO:0000115	
WARN	missing_definition	OGG:3000000581	IAO:0000115	
WARN	missing_definition	OGG:3000000590	IAO:0000115	
WARN	missing_definition	OGG:3000000595	IAO:0000115	
WARN	missing_definition	OGG:3000000596	IAO:0000115	
WARN	missing_definition	OGG:3000000598	IAO:0000115	
WARN	missing_definition	OGG:3000000627	IAO:0000115	
WARN	missing_definition	OGG:3000000637	IAO:0000115	
WARN	missing_definition	OGG:3000000643	IAO:0000115	
WARN	missing_definition	OGG:3000000717	IAO:0000115	
WARN	missing_definition	OGG:3000000718	IAO:0000115	
WARN	missing_definition	OGG:3000000729	IAO:0000115	
WARN	missing_definition	OGG:3000000730	IAO:0000115	
WARN	missing_definition	OGG:3000000759	IAO:0000115	
WARN	missing_definition	OGG:3000000801	IAO:0000115	
WARN	missing_definition	OGG:3000000805	IAO:0000115	
WARN	missing_definition	OGG:3000000824	IAO:0000115	
WARN	missing_definition	OGG:3000000834	IAO:0000115	
WARN	missing_definition	OGG:3000000835	IAO:0000115	
WARN	missing_definition	OGG:3000000836	IAO:0000115	
WARN	missing_definition	OGG:3000000839	IAO:0000115	
WARN	missing_definition	OGG:3000000840	IAO:0000115	
WARN	missing_definition	OGG:3000000841	IAO:0000115	
WARN	missing_definition	OGG:3000000842	IAO:0000115	
WARN	missing_definition	OGG:3000000847	IAO:0000115	
WARN	missing_definition	OGG:3000000857	IAO:0000115	
WARN	missing_definition	OGG:3000000875	IAO:0000115	
WARN	missing_definition	OGG:3000000890	IAO:0000115	
WARN	missing_definition	OGG:3000000891	IAO:0000115	
WARN	missing_definition	OGG:3000000898	IAO:0000115	
WARN	missing_definition	OGG:3000000915	IAO:0000115	
WARN	missing_definition	OGG:3000000916	IAO:0000115	
WARN	missing_definition	OGG:3000000917	IAO:0000115	
WARN	missing_definition	OGG:3000000919	IAO:0000115	
WARN	missing_definition	OGG:3000000920	IAO:0000115	
WARN	missing_definition	OGG:3000000929	IAO:0000115	
WARN	missing_definition	OGG:3000000945	IAO:0000115	
WARN	missing_definition	OGG:3000000948	IAO:0000115	
WARN	missing_definition	OGG:3000000983	IAO:0000115	
WARN	missing_definition	OGG:3000000998	IAO:0000115	
WARN	missing_definition	OGG:3000001000	IAO:0000115	
WARN	missing_definition	OGG:3000001019	IAO:0000115	
WARN	missing_definition	OGG:3000001020	IAO:0000115	
WARN	missing_definition	OGG:3000001026	IAO:0000115	
WARN	missing_definition	OGG:3000001029	IAO:0000115	
WARN	missing_definition	OGG:3000001036	IAO:0000115	
WARN	missing_definition	OGG:3000001071	IAO:0000115	
WARN	missing_definition	OGG:3000001128	IAO:0000115	
WARN	missing_definition	OGG:3000001137	IAO:0000115	
WARN	missing_definition	OGG:3000001139	IAO:0000115	
WARN	missing_definition	OGG:3000001141	IAO:0000115	
WARN	missing_definition	OGG:3000001143	IAO:0000115	
WARN	missing_definition	OGG:3000001191	IAO:0000115	
WARN	missing_definition	OGG:3000001230	IAO:0000115	
WARN	missing_definition	OGG:3000001232	IAO:0000115	
WARN	missing_definition	OGG:3000001233	IAO:0000115	
WARN	missing_definition	OGG:3000001234	IAO:0000115	
